age_head,sex_head,edu_group,marital_head,household_size,urban,region,consumption_pc,consumption_per_member,nonfood_share,welfare_ratio,age_group,hh_size_group,education_head,target,welfare_pc,hpline,spline,wgt
15.0,0.0,0,,10.0,0.0,2,4099.108072916667,49189.296875,1.0,2.1603040528254014,0.0,3.0,1.0,2,66130.0546875,30611.45703125,41245.17578125,807.458881615034
15.0,0.0,0,20.0,4.0,0.0,1,10636.718098958334,127640.6171875,1.0,5.101643800900219,0.0,1.0,2.0,2,156168.75,30611.45703125,42584.00390625,1122.38926180716
15.0,1.0,0,,5.0,0.0,1,6975.005208333333,83700.0625,1.0,3.27826833626554,0.0,1.0,1.0,2,100352.5703125,30611.45703125,42584.00390625,1683.58401843082
15.0,0.0,0,,2.0,0.0,3,12590.83203125,151089.984375,1.0,5.318773493329257,0.0,0.0,1.0,2,162815.40625,30611.45703125,41684.78515625,749.103906454083
15.0,0.0,0,,6.0,0.0,3,5765.516059027777,69186.19270833333,1.0,2.724173049485021,0.0,2.0,1.0,2,83390.90625,30611.45703125,41684.78515625,753.134571061014
15.0,0.0,0,,7.0,1.0,1,8936.02380952381,107232.28571428571,1.0,4.664285086274759,0.0,2.0,1.0,2,142780.5625,30611.45703125,46233.65234375,1301.69186658165
15.0,0.0,0,,2.0,0.0,2,4858.671875,58304.0625,1.0,1.9355199550617601,0.0,0.0,1.0,2,59249.0859375,30611.45703125,41245.17578125,986.894154846295
15.0,0.0,0,,4.0,1.0,4,2694.0701497395835,32328.841796875,1.0,1.6942143930230371,0.0,1.0,1.0,2,51862.37109375,30611.45703125,43190.125,5190.2220676918
15.0,0.0,0,,6.0,1.0,4,8004.244791666667,96050.9375,1.0,4.172132242663944,0.0,2.0,1.0,2,127715.046875,30611.45703125,43190.125,1153.38266116192
15.0,1.0,0,,4.0,0.0,4,5227.607096354167,62731.28515625,1.0,2.3932437979907695,0.0,1.0,1.0,2,73260.6796875,30611.45703125,40558.76171875,828.062093840921
15.0,1.0,0,,4.0,0.0,2,1718.697265625,20624.3671875,1.0,0.9758198555407092,0.0,1.0,1.0,0,29871.267578125,30611.45703125,41245.17578125,8944.32394167023
15.0,1.0,0,,1.0,0.0,4,6727.9375,80735.25,1.0,3.4083993521114504,0.0,0.0,1.0,2,104336.0703125,30611.45703125,40558.76171875,1301.24054141752
15.0,0.0,0,,2.0,0.0,3,11573.481770833334,138881.78125,1.0,5.5445513979204835,0.0,0.0,1.0,2,169726.796875,30611.45703125,41684.78515625,655.465936770049
15.0,1.0,0,,4.0,0.0,1,6477.931640625,77735.1796875,1.0,3.4923642891569524,0.0,1.0,1.0,2,106906.359375,30611.45703125,42584.00390625,7810.1511994899
15.0,0.0,0,,8.0,0.0,2,1934.7374674479167,23216.849609375,1.0,0.9268394582144935,0.0,2.0,1.0,0,28371.90625,30611.45703125,41245.17578125,634.432021861629
15.0,0.0,0,,6.0,0.0,1,2628.1072048611113,31537.286458333332,1.0,1.383415089300332,0.0,2.0,1.0,1,42348.3515625,30611.45703125,42584.00390625,1010.15039429581
15.0,0.0,0,,1.0,0.0,3,11469.283854166666,137631.40625,1.0,5.211431126494331,0.0,0.0,1.0,2,159529.5,30611.45703125,41684.78515625,941.418213826268
15.0,1.0,0,,4.0,1.0,1,12441.4296875,149297.15625,1.0,6.554963527876422,0.0,1.0,1.0,2,200656.984375,30611.45703125,46233.65234375,951.58450187814
15.0,0.0,0,,3.0,1.0,1,18727.137152777777,224725.64583333334,1.0,9.2280573564866,0.0,1.0,1.0,2,282484.28125,30611.45703125,46233.65234375,1301.6923278712
15.0,0.0,0,,2.0,0.0,4,4048.3548177083335,48580.2578125,1.0,1.689042207823281,0.0,0.0,1.0,2,51704.04296875,30611.45703125,40558.76171875,828.062093840921
15.0,0.0,0,,5.0,0.0,2,4130.587760416666,49567.053125,1.0,2.255239657639418,0.0,1.0,1.0,2,69036.171875,30611.45703125,41245.17578125,888.204769776538
15.0,1.0,0,,6.0,0.0,2,3084.873046875,37018.4765625,1.0,1.426951050930303,0.0,2.0,1.0,2,43681.05078125,30611.45703125,41245.17578125,555.127981110336
15.0,0.0,0,13.0,5.0,1.0,3,3727.5807291666665,44730.96875,1.0,2.0054108111329336,0.0,1.0,1.0,2,61388.546875,30611.45703125,43537.83203125,5243.72749416039
15.0,0.0,0,,4.0,0.0,3,8305.168619791666,99662.0234375,1.0,4.461149847770692,0.0,1.0,1.0,2,136562.296875,30611.45703125,41684.78515625,2621.86374708019
15.0,1.0,0,,2.0,0.0,4,5207.981770833333,62495.78125,1.0,2.304441262481763,0.0,0.0,1.0,2,70542.3046875,30611.45703125,40558.76171875,3036.22767741671
15.0,1.0,0,,2.0,0.0,1,14762.528645833334,177150.34375,1.0,7.637330947244145,0.0,0.0,1.0,2,233789.828125,30611.45703125,42584.00390625,5050.75239054601
15.0,1.0,0,,2.0,1.0,1,7532.524088541667,90390.2890625,1.0,3.5711743956160205,0.0,0.0,1.0,2,109318.8515625,30611.45703125,46233.65234375,7810.15068107583
15.0,1.0,0,,2.0,0.0,4,5320.9794921875,63851.75390625,1.0,2.2257276272555733,0.0,0.0,1.0,2,68132.765625,30611.45703125,40558.76171875,1138.58537903127
15.0,0.0,0,,2.0,0.0,1,13098.178385416666,157178.140625,1.0,5.533093269689543,0.0,0.0,1.0,2,169376.046875,30611.45703125,42584.00390625,2020.30078859163
15.0,0.0,0,,1.0,0.0,1,12723.419270833334,152681.03125,1.0,5.7812866991053316,0.0,0.0,1.0,2,176973.609375,30611.45703125,42584.00390625,1443.07211158458
15.0,0.0,0,,5.0,1.0,1,6765.25,81183.0,1.0,3.928840981081813,0.0,1.0,1.0,2,120267.546875,30611.45703125,46233.65234375,1010.15039429581
15.0,1.0,0,,3.0,0.0,4,3407.0557725694443,40884.669270833336,1.0,1.6086185051476207,0.0,1.0,1.0,2,49242.15625,30611.45703125,40558.76171875,910.868272918113
15.0,1.0,0,,7.0,0.0,3,2431.9719122023807,29183.662946428572,1.0,1.3072995417744047,0.0,2.0,1.0,1,40018.34375,30611.45703125,41684.78515625,2621.86374708019
15.0,1.0,0,,2.0,0.0,2,7985.048177083333,95820.578125,1.0,4.077487838052874,0.0,0.0,1.0,2,124817.84375,30611.45703125,41245.17578125,888.204769776538
15.0,0.0,0,,9.0,0.0,3,4075.3547453703704,48904.256944444445,1.0,1.9818270400954094,0.0,3.0,1.0,2,60666.61328125,30611.45703125,41684.78515625,374.551953227042
15.0,0.0,0,,7.0,0.0,2,3165.240699404762,37982.888392857145,1.0,1.5893703248617723,0.0,2.0,1.0,2,48652.94140625,30611.45703125,41245.17578125,8882.04769776538
15.0,1.0,0,,1.0,0.0,2,5695.624348958333,68347.4921875,1.0,2.8854254808854884,0.0,0.0,1.0,2,88327.078125,30611.45703125,41245.17578125,1268.86392206377
15.0,0.0,0,,1.0,0.0,1,13876.704427083334,166520.453125,1.0,5.482203928701634,0.0,0.0,1.0,2,167818.25,30611.45703125,42584.00390625,1262.68793000973
15.0,0.0,0,,4.0,1.0,1,8370.153645833334,100441.84375,1.0,5.022349551772448,0.0,1.0,1.0,2,153741.4375,30611.45703125,46233.65234375,10101.5034400778
15.0,0.0,0,,5.0,0.0,1,7144.558854166667,85734.70625,1.0,3.0498509991599603,0.0,1.0,1.0,2,93360.3828125,30611.45703125,42584.00390625,1262.68801382311
15.0,0.0,0,,2.0,0.0,1,4953.587239583333,59443.046875,1.0,2.0667205765610888,0.0,0.0,2.0,2,63265.328125,30611.45703125,42584.00390625,10101.5044221768
15.0,1.0,0,,5.0,0.0,4,4483.108333333334,53797.3,1.0,2.1599171470342817,0.0,1.0,1.0,2,66118.2109375,30611.45703125,40558.76171875,9108.68303225013
15.0,1.0,0,,2.0,0.0,3,7531.258463541667,90375.1015625,1.0,3.3433950957649254,0.0,0.0,1.0,2,102346.1953125,30611.45703125,41684.78515625,5243.72689823317
15.0,1.0,0,,5.0,0.0,4,2080.630078125,24967.5609375,1.0,1.23548793835233,0.0,1.0,2.0,1,37820.0859375,30611.45703125,40558.76171875,7536.83317118736
15.0,0.0,0,,6.0,0.0,1,2908.535590277778,34902.427083333336,1.0,1.5918924861287511,0.0,2.0,1.0,2,48730.1484375,30611.45703125,42584.00390625,1443.0719439578
15.0,0.0,0,,5.0,0.0,1,3206.70078125,38480.409375,1.0,1.8387376152183625,0.0,1.0,1.0,2,56286.4375,30611.45703125,42584.00390625,1010.15031048242
15.0,0.0,0,,8.0,0.0,2,2767.3395182291665,33208.07421875,1.0,1.3495086411299486,0.0,2.0,1.0,2,41310.42578125,30611.45703125,41245.17578125,4441.02384888269
15.0,0.0,0,,3.0,0.0,3,3361.6779513888887,40340.135416666664,1.0,1.8714485091812922,0.0,1.0,2.0,2,57287.765625,30611.45703125,41684.78515625,1310.9318735401
15.0,0.0,0,,3.0,0.0,3,2643.9661458333335,31727.59375,1.0,1.3277941916406146,0.0,1.0,1.0,1,40645.71484375,30611.45703125,41684.78515625,1747.90921438073
15.0,1.0,0,,4.0,0.0,4,3435.0631510416665,41220.7578125,1.0,1.7997586432673736,0.0,1.0,1.0,2,55093.234375,30611.45703125,40558.76171875,1138.58537903127
15.0,1.0,0,,16.0,0.0,1,5677.76953125,68133.234375,1.0,2.674655999024058,0.0,3.0,1.0,2,81875.1171875,30611.45703125,42584.00390625,1010.15031048242
15.0,0.0,0,,5.0,1.0,1,7136.555208333333,85638.6625,1.0,3.2587341876822316,0.0,1.0,1.0,2,99754.6015625,30611.45703125,46233.65234375,7810.15068107583
15.0,0.0,0,,5.0,1.0,4,8319.259375,99831.1125,1.0,4.485755116452646,0.0,1.0,1.0,2,137315.5,30611.45703125,43190.125,1038.04436050736
15.0,0.0,0,,1.0,1.0,1,6655.891276041667,79870.6953125,1.0,2.5966260845197744,0.0,0.0,1.0,2,79486.5078125,30611.45703125,46233.65234375,5050.7516972776
15.0,0.0,0,,2.0,0.0,1,4600.069661458333,55200.8359375,1.0,2.2037727653287495,0.0,0.0,1.0,2,67460.6953125,30611.45703125,42584.00390625,2020.30078859163
15.0,1.0,0,,4.0,0.0,4,5327.005533854167,63924.06640625,1.0,2.9792631511919874,0.0,1.0,1.0,2,91199.5859375,30611.45703125,40558.76171875,910.868272918113
15.0,0.0,0,,4.0,0.0,4,2975.2008463541665,35702.41015625,1.0,1.660265323964054,0.0,1.0,1.0,2,50823.140625,30611.45703125,40558.76171875,9108.68303225013
15.0,0.0,0,,4.0,0.0,3,3486.61328125,41839.359375,1.0,1.9099215175894748,0.0,1.0,1.0,2,58465.48046875,30611.45703125,41684.78515625,5243.72749416039
15.0,0.0,0,,4.0,1.0,3,3354.3772786458335,40252.52734375,1.0,1.781473005983641,0.0,1.0,1.0,2,54533.484375,30611.45703125,43537.83203125,1747.90906539893
15.0,0.0,0,,3.0,0.0,2,4576.644965277777,54919.739583333336,1.0,2.5259004205048328,0.0,1.0,1.0,2,77321.4921875,30611.45703125,41245.17578125,1110.25596222067
15.0,0.0,0,,5.0,0.0,3,2605.565625,31266.7875,1.0,1.122566190941836,0.0,1.0,1.0,1,34363.38671875,30611.45703125,41684.78515625,655.465862279146
15.0,1.0,0,,1.0,1.0,1,11085.46875,133025.625,1.0,5.031394878321829,0.0,0.0,1.0,2,154018.328125,30611.45703125,46233.65234375,1683.58401843082
15.0,0.0,0,,3.0,0.0,4,4520.582899305556,54246.994791666664,1.0,2.514310601384566,0.0,1.0,1.0,2,76966.7109375,30611.45703125,40558.76171875,1301.24038988302
15.0,0.0,0,,2.0,0.0,3,12396.91796875,148763.015625,1.0,5.2368581871600615,0.0,0.0,1.0,2,160307.859375,30611.45703125,41684.78515625,873.954607190366
15.0,0.0,0,,3.0,0.0,4,5346.214409722223,64154.572916666664,1.0,2.627924874431078,0.0,1.0,1.0,2,80444.609375,30611.45703125,40558.76171875,910.868348685363
15.0,0.0,0,,6.0,0.0,1,5588.034722222223,67056.41666666667,1.0,2.6626726385252253,0.0,2.0,1.0,2,81508.2890625,30611.45703125,42584.00390625,841.791925402021
15.0,0.0,0,,2.0,0.0,2,4106.654622395833,49279.85546875,1.0,1.9673904263530824,0.0,0.0,1.0,2,60224.6875,30611.45703125,41245.17578125,986.894215676039
15.0,0.0,0,,3.0,0.0,4,10316.1484375,123793.78125,1.0,4.664817974989705,0.0,1.0,1.0,2,142796.875,30611.45703125,40558.76171875,4554.34151612507
15.0,0.0,0,,6.0,0.0,4,4965.009114583333,59580.109375,1.0,2.444511622678039,0.0,2.0,1.0,2,74830.0625,30611.45703125,40558.76171875,910.868272918113
15.0,0.0,0,,3.0,0.0,3,15334.305555555555,184011.66666666666,1.0,6.3315065476021095,0.0,1.0,1.0,2,193816.640625,30611.45703125,41684.78515625,1747.90906539893
15.0,0.0,0,8.0,7.0,0.0,2,3612.6953125,43352.34375,1.0,2.1054754698283027,0.0,2.0,1.0,2,64451.671875,30611.45703125,41245.17578125,4441.02384888269
15.0,0.0,0,,4.0,0.0,1,3908.4671223958335,46901.60546875,1.0,1.6920425142087707,0.0,1.0,1.0,2,51795.88671875,30611.45703125,42584.00390625,1010.15039429581
15.0,1.0,0,,5.0,0.0,3,3093.17734375,37118.128125,1.0,1.435136941297893,0.0,1.0,1.0,2,43931.6328125,30611.45703125,41684.78515625,749.103906454083
15.0,1.0,0,,6.0,0.0,2,2011.7317708333333,24140.78125,1.0,1.0772095262024672,0.0,2.0,1.0,1,32974.953125,30611.45703125,41245.17578125,986.894154846295
15.0,0.0,0,,1.0,0.0,1,78354.59375,940255.125,1.0,10.0,0.0,0.0,1.0,2,947583.125,30611.45703125,42584.00390625,1262.68793000973
15.0,0.0,0,,3.0,0.0,4,4617.592013888889,55411.104166666664,1.0,2.162770449636338,0.0,1.0,1.0,2,66205.5546875,30611.45703125,40558.76171875,9108.68242611213
15.0,0.0,0,,7.0,0.0,4,4821.890997023809,57862.69196428572,1.0,2.481717871921167,0.0,2.0,1.0,2,75969.0,30611.45703125,40558.76171875,9108.68303225013
15.0,0.0,0,,4.0,0.0,2,5568.850911458333,66826.2109375,1.0,2.507902920845226,0.0,1.0,1.0,2,76770.5625,30611.45703125,41245.17578125,986.894215676039
15.0,1.0,0,,2.0,0.0,3,3320.958984375,39851.5078125,1.0,1.6001754857664736,0.0,0.0,1.0,2,48983.703125,30611.45703125,41684.78515625,655.465936770049
15.0,0.0,0,,11.0,0.0,3,2393.768465909091,28725.221590909092,1.0,1.2256907487022641,0.0,3.0,1.0,1,37520.1796875,30611.45703125,41684.78515625,1048.74542434118
15.0,0.0,0,,6.0,0.0,4,3403.1397569444443,40837.677083333336,1.0,1.8923207494947063,0.0,2.0,1.0,2,57926.6953125,30611.45703125,40558.76171875,1012.07581670499
15.0,1.0,0,,5.0,1.0,2,13036.635416666666,156439.625,1.0,6.923911377646212,0.0,1.0,1.0,2,211951.015625,30611.45703125,44187.7421875,4014.34984954553
15.0,0.0,0,,8.0,0.0,3,2721.6604817708335,32659.92578125,1.0,1.39617021966219,0.0,2.0,2.0,2,42738.8046875,30611.45703125,41684.78515625,5243.72749416039
15.0,0.0,0,13.0,6.0,0.0,2,4119.420138888889,49433.041666666664,1.0,2.309152274353978,0.0,2.0,1.0,2,70686.515625,30611.45703125,41245.17578125,1784.15553756289
15.0,0.0,0,,3.0,0.0,3,2500.8068576388887,30009.682291666668,1.0,1.2258525549500014,0.0,1.0,1.0,1,37525.1328125,30611.45703125,41684.78515625,5243.72749416039
15.0,0.0,0,,8.0,0.0,4,7182.798177083333,86193.578125,1.0,3.201708714810491,0.0,2.0,1.0,2,98008.96875,30611.45703125,40558.76171875,910.868272918113
15.0,1.0,0,,6.0,1.0,1,7996.998263888889,95963.97916666667,1.0,4.586582867704379,0.0,2.0,1.0,2,140401.984375,30611.45703125,46233.65234375,2537.55847687382
15.0,0.0,0,,7.0,0.0,2,4091.7581845238096,49101.09821428572,1.0,2.1613925443815525,0.0,2.0,2.0,2,66163.375,30611.45703125,41245.17578125,986.894154846295
15.0,1.0,0,,5.0,0.0,3,2597.26015625,31167.121875,1.0,1.8305505763837147,0.0,1.0,1.0,2,56035.8203125,30611.45703125,41684.78515625,582.636330302674
15.0,0.0,0,,9.0,0.0,3,3347.214409722222,40166.572916666664,1.0,1.9722777917224363,0.0,3.0,1.0,2,60374.296875,30611.45703125,41684.78515625,524.372749416039
15.0,0.0,0,,7.0,0.0,2,1593.279761904762,19119.35714285714,1.0,0.7886038379472147,0.0,2.0,1.0,0,24140.3125,30611.45703125,41245.17578125,2960.68240370914
15.0,1.0,0,,4.0,0.0,1,6021.563802083333,72258.765625,1.0,2.932649170238931,0.0,1.0,1.0,2,89772.6640625,30611.45703125,42584.00390625,5050.7517200389
15.0,1.0,0,,2.0,1.0,1,36290.244791666664,435482.9375,1.0,10.0,0.0,0.0,1.0,2,493167.03125,30611.45703125,46233.65234375,1903.16900375628
15.0,1.0,0,,3.0,0.0,2,10352.149305555555,124225.79166666667,1.0,4.7846730180297845,0.0,1.0,1.0,2,146465.8125,30611.45703125,41245.17578125,986.894154846295
15.0,1.0,0,,4.0,1.0,1,8528.6953125,102344.34375,1.0,4.88458352692447,0.0,1.0,1.0,2,149524.21875,30611.45703125,46233.65234375,7810.15068107583
15.0,0.0,0,,5.0,0.0,3,866.4290364583334,10397.1484375,1.0,0.35828197239774273,0.0,1.0,1.0,0,10967.533203125,30611.45703125,41684.78515625,749.103906454083
15.0,0.0,0,,2.0,1.0,1,23309.028645833332,279708.34375,1.0,9.846485939636827,0.0,0.0,2.0,2,301415.28125,30611.45703125,46233.65234375,7810.15068107583
15.0,0.0,0,,1.0,0.0,1,5228.819986979167,62745.83984375,1.0,2.039890727187648,0.0,0.0,1.0,2,62444.02734375,30611.45703125,42584.00390625,2020.30078859163
15.0,0.0,0,,3.0,1.0,1,3558.55859375,42702.703125,1.0,1.5360515932236871,0.0,1.0,1.0,2,47020.77734375,30611.45703125,46233.65234375,2537.55876907565
15.0,0.0,0,,10.0,0.0,2,3090.2765625,37083.31875,1.0,1.5621075034074379,0.0,3.0,1.0,2,47818.38671875,30611.45703125,41245.17578125,888.204769776538
15.0,0.0,0,,8.0,0.0,3,4944.994791666667,59339.9375,1.0,2.287256367069468,0.0,2.0,1.0,2,70016.25,30611.45703125,41684.78515625,1310.9318735401
15.0,1.0,0,,7.0,0.0,3,3251.6004464285716,39019.205357142855,1.0,1.9612311975206382,0.0,2.0,1.0,2,60036.14453125,30611.45703125,41684.78515625,327.732968385024
15.0,1.0,0,,5.0,0.0,1,4920.935416666666,59051.225,1.0,2.919981068158585,0.0,1.0,1.0,2,89384.875,30611.45703125,42584.00390625,10101.5034400778
15.0,1.0,0,,3.0,0.0,2,7737.294270833333,92847.53125,1.0,3.7802934027075494,0.0,1.0,1.0,2,115720.2890625,30611.45703125,41245.17578125,986.894154846295
15.0,1.0,0,,2.0,0.0,1,9040.595703125,108487.1484375,1.0,4.3285554976926655,0.0,0.0,1.0,2,132503.390625,30611.45703125,42584.00390625,10101.5034400778
15.0,0.0,0,,1.0,1.0,1,10207.199869791666,122486.3984375,1.0,4.032510039835218,0.0,0.0,1.0,2,123441.0078125,30611.45703125,46233.65234375,867.7945777211
15.0,1.0,0,,4.0,0.0,3,3026.2825520833335,36315.390625,1.0,1.6553872739386155,0.0,1.0,1.0,2,50673.81640625,30611.45703125,41684.78515625,2621.86374708019
15.0,0.0,0,,4.0,0.0,4,11095.358072916666,133144.296875,1.0,5.068058540683744,0.0,1.0,1.0,2,155140.65625,30611.45703125,40558.76171875,1482.92051501051
15.0,0.0,0,,5.0,1.0,1,22795.095833333333,273541.15,1.0,10.0,0.0,1.0,1.0,2,411761.125,30611.45703125,46233.65234375,7810.15068107583
15.0,0.0,0,,7.0,0.0,1,4886.2890625,58635.46875,1.0,2.818887893408986,0.0,2.0,1.0,2,86290.265625,30611.45703125,42584.00390625,10101.5041105849
15.0,1.0,0,,1.0,0.0,3,10041.310546875,120495.7265625,1.0,5.086966902327854,0.0,0.0,1.0,2,155719.46875,30611.45703125,41684.78515625,1048.74549883208
15.0,1.0,0,,5.0,1.0,1,8781.942708333334,105383.3125,1.0,3.9085335313460683,0.0,1.0,1.0,2,119645.90625,30611.45703125,46233.65234375,1122.38926180716
15.0,1.0,0,,2.0,1.0,3,4769.787760416667,57237.453125,1.0,2.406905962113603,0.0,0.0,1.0,2,73678.8984375,30611.45703125,43537.83203125,1075.90649951912
15.0,0.0,0,,4.0,1.0,1,14323.989583333334,171887.875,1.0,6.638402977439131,0.0,1.0,1.0,2,203211.1875,30611.45703125,46233.65234375,650.845868489066
15.0,0.0,0,,4.0,0.0,2,3927.7565104166665,47133.078125,1.0,1.7283881788030497,0.0,1.0,1.0,2,52908.48046875,30611.45703125,41245.17578125,807.458881615034
15.0,0.0,0,,8.0,0.0,4,4602.21875,55226.625,1.0,2.8308556857988094,0.0,2.0,1.0,2,86656.6171875,30611.45703125,40558.76171875,910.868272918113
15.0,0.0,0,,1.0,1.0,4,11714.00390625,140568.046875,1.0,4.569919886766252,0.0,0.0,1.0,2,139891.90625,30611.45703125,43190.125,5190.22197522864
15.0,1.0,0,,3.0,0.0,1,9126.552951388889,109518.63541666667,1.0,5.053963532087468,0.0,1.0,1.0,2,154709.1875,30611.45703125,42584.00390625,2525.37602764623
15.0,0.0,0,,2.0,1.0,1,12564.546875,150774.5625,1.0,5.242141646057,0.0,0.0,1.0,2,160469.59375,30611.45703125,46233.65234375,7810.1511994899
15.0,1.0,0,,3.0,0.0,4,11222.194444444445,134666.33333333334,1.0,5.324778189538665,0.0,1.0,1.0,2,162999.21875,30611.45703125,40558.76171875,910.868348685363
15.0,0.0,0,,7.0,1.0,1,13113.541666666666,157362.5,1.0,6.019351159498722,0.0,2.0,2.0,2,184261.109375,30611.45703125,46233.65234375,1952.53767026896
15.0,0.0,0,,2.0,1.0,3,4837.237955729167,58046.85546875,1.0,1.8871249569165345,0.0,0.0,1.0,2,57767.64453125,30611.45703125,43537.83203125,627.612106888126
15.0,1.0,0,,3.0,1.0,1,5218.990451388889,62627.885416666664,1.0,3.466903795339087,0.0,1.0,1.0,2,106126.9765625,30611.45703125,46233.65234375,650.845868489066
15.0,1.0,0,,5.0,0.0,2,6738.2859375,80859.43125,1.0,3.8229074005047896,0.0,1.0,1.0,2,117024.765625,30611.45703125,41245.17578125,888.204769776538
15.0,0.0,0,,3.0,1.0,3,4738.105902777777,56857.270833333336,1.0,2.008225321069917,0.0,1.0,1.0,2,61474.703125,30611.45703125,43537.83203125,627.612106888126
15.0,0.0,0,,7.0,0.0,1,9891.776785714286,118701.32142857143,1.0,5.348413641593802,0.0,2.0,1.0,2,163722.734375,30611.45703125,42584.00390625,1683.58385080404
15.0,1.0,0,,4.0,0.0,2,3739.2548828125,44871.05859375,1.0,1.9290563824589266,0.0,1.0,1.0,2,59051.2265625,30611.45703125,41245.17578125,1268.86392206377
15.0,0.0,0,,7.0,0.0,2,2629.2477678571427,31550.973214285714,1.0,1.5114575539974118,0.0,2.0,1.0,2,46267.91796875,30611.45703125,41245.17578125,888.204769776538
15.0,0.0,0,,7.0,0.0,2,3594.035714285714,43128.42857142857,1.0,1.8790918126676681,0.0,2.0,1.0,2,57521.73828125,30611.45703125,41245.17578125,1480.34132351406
15.0,0.0,0,,1.0,1.0,1,9248.576171875,110982.9140625,1.0,3.653791287550247,0.0,0.0,1.0,2,111847.875,30611.45703125,46233.65234375,7810.1511994899
15.0,0.0,0,,1.0,1.0,1,102799.875,1233598.5,1.0,10.0,0.0,0.0,1.0,2,1243212.75,30611.45703125,46233.65234375,7612.67659942879
15.0,1.0,0,,2.0,0.0,1,4352.905598958333,52234.8671875,1.0,2.612810537517037,0.0,0.0,1.0,2,79981.9375,30611.45703125,42584.00390625,2020.30088443535
15.0,1.0,0,,6.0,1.0,3,8631.815104166666,103581.78125,1.0,4.136877111345029,0.0,2.0,1.0,2,126635.8359375,30611.45703125,43537.83203125,3765.67242735244
15.0,1.0,0,,3.0,0.0,2,9591.065104166666,115092.78125,1.0,5.26573626372785,0.0,1.0,1.0,2,161191.859375,30611.45703125,41245.17578125,4441.02408418802
15.0,0.0,0,,4.0,0.0,4,5260.6142578125,63127.37109375,1.0,3.148498194290766,0.0,1.0,1.0,2,96380.1171875,30611.45703125,40558.76171875,1301.24054141752
15.0,1.0,0,,5.0,0.0,4,1504.1264322916666,18049.5171875,1.0,0.7970667002869763,0.0,1.0,1.0,0,24399.373046875,30611.45703125,40558.76171875,1518.11383870836
15.0,0.0,0,,2.0,1.0,3,6237.34765625,74848.171875,1.0,2.9881497340724525,0.0,0.0,1.0,2,91471.6171875,30611.45703125,43537.83203125,836.816106854783
15.0,0.0,0,,5.0,0.0,3,4340.18984375,52082.278125,1.0,1.9403599780668312,0.0,1.0,1.0,2,59397.24609375,30611.45703125,41684.78515625,582.636404793577
15.0,0.0,0,,3.0,1.0,2,19829.862847222223,237958.35416666666,1.0,9.088395595348096,0.0,1.0,1.0,2,278209.03125,30611.45703125,44187.7421875,1784.15542759191
15.0,1.0,0,,4.0,0.0,3,1318.4112955729167,15820.935546875,1.0,0.9610981667530781,0.0,1.0,1.0,0,29420.615234375,30611.45703125,41684.78515625,436.977266349732
15.0,0.0,0,,4.0,0.0,1,8642.85546875,103714.265625,1.0,4.136899825471289,0.0,1.0,1.0,2,126636.53125,30611.45703125,42584.00390625,1010.15031048242
15.0,0.0,0,,5.0,0.0,2,5176.309375,62115.7125,1.0,2.3073555614453483,0.0,1.0,1.0,2,70631.515625,30611.45703125,41245.17578125,683.234447648066
15.0,0.0,0,,8.0,0.0,2,4097.854166666667,49174.25,1.0,1.844934871071174,0.0,2.0,1.0,2,56476.14453125,30611.45703125,41245.17578125,8882.04769776538
15.0,1.0,0,,8.0,1.0,4,13737.770833333334,164853.25,1.0,7.024438996173435,0.0,2.0,1.0,2,215028.3125,30611.45703125,43190.125,1153.38290996531
15.0,1.0,0,,3.0,1.0,3,2554.685112847222,30656.221354166668,1.0,1.5832006322183547,0.0,1.0,1.0,2,48464.078125,30611.45703125,43537.83203125,5243.72689823317
15.0,1.0,0,,8.0,0.0,1,3778.1516927083335,45337.8203125,1.0,2.082487242764115,0.0,2.0,1.0,2,63747.96875,30611.45703125,42584.00390625,2020.30078859163
15.0,1.0,0,,1.0,0.0,3,11064.419270833334,132773.03125,1.0,5.605277742083138,0.0,0.0,1.0,2,171585.71875,30611.45703125,41684.78515625,524.372712170588
15.0,0.0,0,,8.0,0.0,3,3860.9173177083335,46331.0078125,1.0,2.138354678018966,0.0,2.0,2.0,2,65458.15234375,30611.45703125,41684.78515625,2510.4484275525
15.0,0.0,0,,7.0,0.0,3,3075.0487351190477,36900.58482142857,1.0,1.6912833774833846,0.0,2.0,1.0,2,51772.6484375,30611.45703125,41684.78515625,582.636367548126
15.0,0.0,0,8.0,12.0,0.0,2,3867.4852430555557,46409.822916666664,1.0,2.1030319147510768,0.0,3.0,1.0,2,64376.87109375,30611.45703125,41245.17578125,986.894154846295
15.0,0.0,0,,7.0,0.0,4,4246.0141369047615,50952.169642857145,1.0,2.491417314263846,0.0,2.0,1.0,2,76265.9140625,30611.45703125,40558.76171875,1012.07589247224
15.0,1.0,0,,7.0,0.0,2,1325.043247767857,15900.518973214286,1.0,0.8032545769921469,0.0,2.0,1.0,0,24588.79296875,30611.45703125,41245.17578125,1784.15542759191
15.0,1.0,0,,4.0,0.0,2,7087.906901041667,85054.8828125,1.0,3.50562729717338,0.0,1.0,1.0,2,107312.359375,30611.45703125,41245.17578125,888.204769776538
15.0,0.0,0,,1.0,0.0,2,6068.859375,72826.3125,1.0,2.397595467281258,0.0,0.0,1.0,2,73393.890625,30611.45703125,41245.17578125,888.204816837604
